CD_REGIONAL,NM_REGIONAL,CD_MUNICIPIO,NM_MUNICIPIO,CD_ESCOLA,NM_ESCOLA,CD_ETAPA_AVALIADA,DC_ETAPA_AVALIADA,NM_DISCIPLINA,NU_ACERTO_24,NU_TOTAL_24,TX_ACERTO_24,ct_alto_24,ct_medio_24,ct_baixo_24,ct_muito_baixo_24,NU_ACERTO_25,NU_TOTAL_25,TX_ACERTO_25,ct_alto_25,ct_medio_25,ct_baixo_25,ct_muito_baixo_25
35,SRE CACHOEIRO DE ITAPEMIRIM,3202801,ITAPEMIRIM,32059965,CEEFMTI WASHINGTON PINHEIRO MEIRELLES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,568.0,940.0,60.42553191489362,5,30,12,0,847.0,1540.0,55.0,4,40,30,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3202801,ITAPEMIRIM,32059965,CEEFMTI WASHINGTON PINHEIRO MEIRELLES,26,ENSINO MEDIO - 2ª SERIE,Matemática,440.0,980.0,44.89795918367347,4,14,17,14,638.0,1520.0,41.97368421052632,0,23,37,16
35,SRE CACHOEIRO DE ITAPEMIRIM,3202801,ITAPEMIRIM,32060696,EEEFM ANTONIO JACQUES SOARES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,694.0,1220.0,56.885245901639344,10,27,18,6,756.0,1440.0,52.5,8,33,21,10
35,SRE CACHOEIRO DE ITAPEMIRIM,3202801,ITAPEMIRIM,32060696,EEEFM ANTONIO JACQUES SOARES,26,ENSINO MEDIO - 2ª SERIE,Matemática,476.0,1220.0,39.01639344262295,3,12,22,24,608.0,1440.0,42.22222222222222,3,16,38,15
35,SRE CACHOEIRO DE ITAPEMIRIM,3203106,JERONIMO MONTEIRO,32055510,EEEFM JERONIMO MONTEIRO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,686.0,1240.0,55.32258064516129,4,30,26,2,1209.0,1960.0,61.68367346938776,18,58,15,7
35,SRE CACHOEIRO DE ITAPEMIRIM,3203106,JERONIMO MONTEIRO,32055510,EEEFM JERONIMO MONTEIRO,26,ENSINO MEDIO - 2ª SERIE,Matemática,342.0,1260.0,27.142857142857142,0,1,29,33,674.0,1520.0,44.3421052631579,5,19,38,14
35,SRE CACHOEIRO DE ITAPEMIRIM,3203320,MARATAIZES,32059850,EEEFM DOMINGOS JOSE MARTINS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2791.0,4780.0,58.38912133891213,28,139,61,11,2148.0,3780.0,56.82539682539682,11,106,65,7
35,SRE CACHOEIRO DE ITAPEMIRIM,3203320,MARATAIZES,32059850,EEEFM DOMINGOS JOSE MARTINS,26,ENSINO MEDIO - 2ª SERIE,Matemática,1500.0,4560.0,32.89473684210526,7,24,107,90,1626.0,3780.0,43.01587301587302,5,49,94,41
35,SRE CACHOEIRO DE ITAPEMIRIM,3203320,MARATAIZES,32059868,EEEM PROF JOSE VEIGA DA SILVA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,3309.0,4940.0,66.98380566801619,61,149,35,2,3717.0,5420.0,68.57933579335793,76,157,38,0
35,SRE CACHOEIRO DE ITAPEMIRIM,3203320,MARATAIZES,32059868,EEEM PROF JOSE VEIGA DA SILVA,26,ENSINO MEDIO - 2ª SERIE,Matemática,2324.0,4960.0,46.854838709677416,19,75,107,47,2781.0,5460.0,50.934065934065934,23,101,123,26
35,SRE CACHOEIRO DE ITAPEMIRIM,3203403,MIMOSO DO SUL,32055820,CEEFMTI ANTONIO ACHA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,239.0,420.0,56.90476190476191,1,12,7,1,181.0,380.0,47.63157894736842,1,5,10,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3203403,MIMOSO DO SUL,32055820,CEEFMTI ANTONIO ACHA,26,ENSINO MEDIO - 2ª SERIE,Matemática,127.0,400.0,31.75,0,1,9,10,146.0,380.0,38.42105263157895,1,5,6,7
35,SRE CACHOEIRO DE ITAPEMIRIM,3203403,MIMOSO DO SUL,32055838,EEEFM MONSENHOR ELIAS TOMASI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,885.0,1680.0,52.67857142857143,3,46,26,9,1927.0,2840.0,67.85211267605634,47,70,17,8
35,SRE CACHOEIRO DE ITAPEMIRIM,3203403,MIMOSO DO SUL,32055838,EEEFM MONSENHOR ELIAS TOMASI,26,ENSINO MEDIO - 2ª SERIE,Matemática,718.0,2260.0,31.76991150442478,1,9,48,55,1787.0,2860.0,62.48251748251748,39,59,32,13
35,SRE CACHOEIRO DE ITAPEMIRIM,3203403,MIMOSO DO SUL,32078552,EEEFM ANTONIO SABATINI SIMONI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,226.0,400.0,56.5,5,8,2,5,534.0,1000.0,53.4,4,23,18,5
35,SRE CACHOEIRO DE ITAPEMIRIM,3203403,MIMOSO DO SUL,32078552,EEEFM ANTONIO SABATINI SIMONI,26,ENSINO MEDIO - 2ª SERIE,Matemática,137.0,340.0,40.294117647058826,1,6,5,5,573.0,1020.0,56.1764705882353,2,29,18,2
35,SRE CACHOEIRO DE ITAPEMIRIM,3203809,MUQUI,32057504,CEEFMTI SENADOR DIRCEU CARDOSO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,256.0,500.0,51.2,0,13,11,1,1530.0,2300.0,66.52173913043478,38,52,22,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3203809,MUQUI,32057504,CEEFMTI SENADOR DIRCEU CARDOSO,26,ENSINO MEDIO - 2ª SERIE,Matemática,208.0,480.0,43.333333333333336,0,5,15,4,1428.0,2300.0,62.08695652173913,23,61,28,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3204302,PRESIDENTE KENNEDY,32060920,EEEFM PRESIDENTE KENNEDY,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1120.0,1980.0,56.56565656565657,12,58,16,13,1506.0,2820.0,53.40425531914894,10,70,42,19
35,SRE CACHOEIRO DE ITAPEMIRIM,3204302,PRESIDENTE KENNEDY,32060920,EEEFM PRESIDENTE KENNEDY,26,ENSINO MEDIO - 2ª SERIE,Matemática,623.0,1960.0,31.785714285714285,2,12,39,45,1348.0,2820.0,47.80141843971632,12,56,52,21
35,SRE CACHOEIRO DE ITAPEMIRIM,3204401,RIO NOVO DO SUL,32044950,EEEFM WALDEMIRO HEMERLY,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,904.0,1580.0,57.21518987341772,11,37,28,3,1090.0,1760.0,61.93181818181818,6,61,18,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3204401,RIO NOVO DO SUL,32044950,EEEFM WALDEMIRO HEMERLY,26,ENSINO MEDIO - 2ª SERIE,Matemática,689.0,1580.0,43.607594936708864,10,15,30,24,1062.0,1880.0,56.48936170212766,16,46,20,12
35,SRE CACHOEIRO DE ITAPEMIRIM,3204401,RIO NOVO DO SUL,32079389,EEEFM VIRGINIA NOVA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,225.0,300.0,75.0,9,5,1,0,407.0,620.0,65.64516129032258,6,20,5,0
35,SRE CACHOEIRO DE ITAPEMIRIM,3204401,RIO NOVO DO SUL,32079389,EEEFM VIRGINIA NOVA,26,ENSINO MEDIO - 2ª SERIE,Matemática,135.0,280.0,48.21428571428572,1,4,5,4,310.0,580.0,53.44827586206897,2,14,11,2
35,SRE CACHOEIRO DE ITAPEMIRIM,3205036,VARGEM ALTA,32058918,EEEFM PRESIDENTE LUEBKE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,946.0,1480.0,63.91891891891892,12,50,9,3,881.0,1440.0,61.18055555555556,16,33,18,5
35,SRE CACHOEIRO DE ITAPEMIRIM,3205036,VARGEM ALTA,32058918,EEEFM PRESIDENTE LUEBKE,26,ENSINO MEDIO - 2ª SERIE,Matemática,522.0,1500.0,34.8,0,9,42,24,717.0,1440.0,49.79166666666666,7,27,27,11
35,SRE CACHOEIRO DE ITAPEMIRIM,3205036,VARGEM ALTA,32059310,EEEFM AGOSTINHO AGRIZZI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,511.0,760.0,67.23684210526316,10,23,5,0,426.0,600.0,71.0,9,18,2,1
35,SRE CACHOEIRO DE ITAPEMIRIM,3205036,VARGEM ALTA,32059310,EEEFM AGOSTINHO AGRIZZI,26,ENSINO MEDIO - 2ª SERIE,Matemática,402.0,720.0,55.833333333333336,7,11,15,3,372.0,620.0,60.0,2,16,12,1
35,SRE CACHOEIRO DE ITAPEMIRIM,3205036,VARGEM ALTA,32078170,EEEFM GUILHERME MILANEZE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,745.0,1120.0,66.51785714285714,13,35,7,1,880.0,1400.0,62.85714285714285,6,49,14,1
35,SRE CACHOEIRO DE ITAPEMIRIM,3205036,VARGEM ALTA,32078170,EEEFM GUILHERME MILANEZE,26,ENSINO MEDIO - 2ª SERIE,Matemática,493.0,1080.0,45.64814814814815,6,12,24,12,1014.0,1400.0,72.42857142857143,31,23,15,1
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32045360,EEEFM PROFESSOR PEDRO SIMAO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,709.0,1400.0,50.642857142857146,2,31,31,6,616.0,1140.0,54.03508771929825,6,28,14,9
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32045360,EEEFM PROFESSOR PEDRO SIMAO,26,ENSINO MEDIO - 2ª SERIE,Matemática,362.0,1320.0,27.424242424242426,0,5,28,33,488.0,1160.0,42.06896551724138,2,12,33,11
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32045379,CEEFMTI ARISTEU AGUIAR,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,386.0,680.0,56.76470588235294,6,15,9,4,253.0,480.0,52.708333333333336,1,13,6,4
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32045379,CEEFMTI ARISTEU AGUIAR,26,ENSINO MEDIO - 2ª SERIE,Matemática,262.0,680.0,38.52941176470589,3,7,9,15,216.0,480.0,45.0,2,5,12,5
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32045719,EEEFM ANA MONTEIRO DE PAIVA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,116.0,260.0,44.61538461538461,3,0,7,3,162.0,200.0,81.0,9,1,0,0
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32045719,EEEFM ANA MONTEIRO DE PAIVA,26,ENSINO MEDIO - 2ª SERIE,Matemática,146.0,260.0,56.15384615384615,2,3,8,0,123.0,200.0,61.5,0,8,2,0
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32045867,EEEFM OSCAR DE ALMEIDA GAMA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,106.0,120.0,88.33333333333333,6,0,0,0,208.0,280.0,74.28571428571429,4,10,0,0
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32045867,EEEFM OSCAR DE ALMEIDA GAMA,26,ENSINO MEDIO - 2ª SERIE,Matemática,77.0,140.0,55.0,0,5,2,0,178.0,280.0,63.57142857142857,3,8,3,0
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32046022,EEEFM JOSE CORRENTE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,214.0,320.0,66.875,1,12,3,0,348.0,520.0,66.92307692307692,11,8,7,0
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32046022,EEEFM JOSE CORRENTE,26,ENSINO MEDIO - 2ª SERIE,Matemática,154.0,420.0,36.66666666666666,0,4,12,5,329.0,560.0,58.75,7,12,6,3
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32046103,EEEFM SIRENA REZENDE FONSECA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,510.0,760.0,67.10526315789474,7,28,2,1,470.0,740.0,63.51351351351352,4,27,6,0
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200201,ALEGRE,32046103,EEEFM SIRENA REZENDE FONSECA,26,ENSINO MEDIO - 2ª SERIE,Matemática,363.0,660.0,55.0,8,9,10,6,361.0,740.0,48.78378378378378,2,10,22,3
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200508,APIACA,32050984,EEEFM CANDIDA POVOA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,511.0,1000.0,51.1,2,21,25,2,491.0,980.0,50.10204081632653,3,17,23,6
36,SRE COMENDADORA JUREMA MORETZ SOHN,3200508,APIACA,32050984,EEEFM CANDIDA POVOA,26,ENSINO MEDIO - 2ª SERIE,Matemática,229.0,920.0,24.89130434782609,0,4,11,31,477.0,980.0,48.67346938775511,11,7,22,9
36,SRE COMENDADORA JUREMA MORETZ SOHN,3201100,BOM JESUS DO NORTE,32051840,EEEFM HORACIO PLINIO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,180.0,320.0,56.25,1,9,6,0,291.0,540.0,53.888888888888886,1,14,11,1
36,SRE COMENDADORA JUREMA MORETZ SOHN,3201100,BOM JESUS DO NORTE,32051840,EEEFM HORACIO PLINIO,26,ENSINO MEDIO - 2ª SERIE,Matemática,123.0,300.0,41.0,0,6,3,6,242.0,520.0,46.53846153846154,0,8,16,2
36,SRE COMENDADORA JUREMA MORETZ SOHN,3201803,DIVINO DE SAO LOURENCO,32046383,EEEFM JUVENAL NOLASCO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,491.0,820.0,59.8780487804878,4,26,11,0,513.0,940.0,54.57446808510638,3,21,21,2
36,SRE COMENDADORA JUREMA MORETZ SOHN,3201803,DIVINO DE SAO LOURENCO,32046383,EEEFM JUVENAL NOLASCO,26,ENSINO MEDIO - 2ª SERIE,Matemática,317.0,860.0,36.86046511627907,2,6,20,15,379.0,920.0,41.19565217391305,2,7,26,11
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202009,DORES DO RIO PRETO,32046634,EEEFM PEDRO DE ALCANTARA GALVEAS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,637.0,1180.0,53.983050847457626,6,30,17,6,685.0,1300.0,52.69230769230769,6,30,21,8
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202009,DORES DO RIO PRETO,32046634,EEEFM PEDRO DE ALCANTARA GALVEAS,26,ENSINO MEDIO - 2ª SERIE,Matemática,475.0,1180.0,40.25423728813559,4,9,26,20,559.0,1380.0,40.5072463768116,1,13,38,17
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202306,GUACUI,32046901,EEEFM ANTONIO CARNEIRO RIBEIRO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2186.0,3660.0,59.72677595628415,18,116,40,9,2134.0,3720.0,57.36559139784946,17,101,58,10
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202306,GUACUI,32046901,EEEFM ANTONIO CARNEIRO RIBEIRO,26,ENSINO MEDIO - 2ª SERIE,Matemática,1158.0,3100.0,37.354838709677416,8,24,67,56,1886.0,3760.0,50.159574468085104,19,53,98,18
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202553,IBITIRAMA,32048092,EEEFM ANTONIO LEMOS JUNIOR,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,578.0,1040.0,55.57692307692308,6,27,14,5,661.0,1220.0,54.18032786885246,2,36,17,6
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202553,IBITIRAMA,32048092,EEEFM ANTONIO LEMOS JUNIOR,26,ENSINO MEDIO - 2ª SERIE,Matemática,386.0,1080.0,35.74074074074074,0,9,27,18,600.0,1240.0,48.38709677419355,1,24,31,6
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202553,IBITIRAMA,32048106,EEEFM OLAVO RODRIGUES DA COSTA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,302.0,480.0,62.91666666666666,0,20,3,1,515.0,760.0,67.76315789473684,8,25,5,0
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202553,IBITIRAMA,32048106,EEEFM OLAVO RODRIGUES DA COSTA,26,ENSINO MEDIO - 2ª SERIE,Matemática,256.0,480.0,53.333333333333336,0,19,4,1,440.0,780.0,56.41025641025641,2,24,11,2
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202652,IRUPI,32048459,EEEFM BERNARDO HORTA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,378.0,600.0,63.0,6,18,6,0,915.0,1600.0,57.1875,9,41,25,5
36,SRE COMENDADORA JUREMA MORETZ SOHN,3202652,IRUPI,32048459,EEEFM BERNARDO HORTA,26,ENSINO MEDIO - 2ª SERIE,Matemática,759.0,1660.0,45.72289156626506,5,24,39,15,864.0,1840.0,46.95652173913044,3,31,46,12
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203007,IUNA,32048920,CEEFMTI HENRIQUE COUTINHO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1023.0,1540.0,66.42857142857143,20,42,12,3,851.0,1260.0,67.53968253968254,17,39,4,3
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203007,IUNA,32048920,CEEFMTI HENRIQUE COUTINHO,26,ENSINO MEDIO - 2ª SERIE,Matemática,670.0,1620.0,41.358024691358025,8,14,34,25,689.0,1320.0,52.196969696969695,3,32,25,6
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203007,IUNA,32049242,EEEFM PADRE AFONSO BRAZ,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,782.0,1180.0,66.27118644067797,13,38,8,0,514.0,920.0,55.869565217391305,4,23,18,1
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203007,IUNA,32049242,EEEFM PADRE AFONSO BRAZ,26,ENSINO MEDIO - 2ª SERIE,Matemática,536.0,1180.0,45.42372881355932,6,16,21,16,418.0,960.0,43.54166666666666,0,10,33,5
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203007,IUNA,32078587,EEEFM SANTISSIMA TRINDADE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1341.0,2280.0,58.81578947368421,16,61,33,4,1504.0,2460.0,61.13821138211382,16,77,26,4
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203007,IUNA,32078587,EEEFM SANTISSIMA TRINDADE,26,ENSINO MEDIO - 2ª SERIE,Matemática,974.0,2220.0,43.87387387387388,12,25,38,36,1086.0,2460.0,44.14634146341464,10,31,52,30
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203700,MUNIZ FREIRE,32049536,CEEFMTI BRAULIO FRANCO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1146.0,1820.0,62.96703296703296,18,53,13,7,866.0,1340.0,64.6268656716418,18,32,17,0
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203700,MUNIZ FREIRE,32049536,CEEFMTI BRAULIO FRANCO,26,ENSINO MEDIO - 2ª SERIE,Matemática,888.0,1740.0,51.03448275862069,18,20,27,22,819.0,1460.0,56.0958904109589,9,37,20,7
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203700,MUNIZ FREIRE,32050364,EEEFM ARQUIMIMO MATTOS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,800.0,1260.0,63.49206349206349,14,36,10,3,758.0,1180.0,64.23728813559322,10,39,7,3
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203700,MUNIZ FREIRE,32050364,EEEFM ARQUIMIMO MATTOS,26,ENSINO MEDIO - 2ª SERIE,Matemática,526.0,1240.0,42.41935483870968,8,13,21,20,608.0,1220.0,49.83606557377049,6,19,29,7
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203700,MUNIZ FREIRE,32078536,EEEM MENINO JESUS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,96.0,180.0,53.333333333333336,0,5,4,0,123.0,260.0,47.30769230769231,1,5,6,1
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203700,MUNIZ FREIRE,32078536,EEEM MENINO JESUS,26,ENSINO MEDIO - 2ª SERIE,Matemática,76.0,180.0,42.22222222222222,2,1,1,5,109.0,280.0,38.92857142857143,0,2,9,3
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203700,MUNIZ FREIRE,32079214,EEEM PROF MARIA CANDIDO KNEIPP,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,78.0,100.0,78.0,4,1,0,0,167.0,320.0,52.1875,0,10,4,2
36,SRE COMENDADORA JUREMA MORETZ SOHN,3203700,MUNIZ FREIRE,32079214,EEEM PROF MARIA CANDIDO KNEIPP,26,ENSINO MEDIO - 2ª SERIE,Matemática,31.0,120.0,25.83333333333333,0,0,3,3,179.0,340.0,52.64705882352941,0,10,5,2
36,SRE COMENDADORA JUREMA MORETZ SOHN,3204807,SAO JOSE DO CALCADO,32058268,EEEFM MERCES GARCIA VIEIRA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,821.0,1400.0,58.642857142857146,6,39,23,2,820.0,1380.0,59.42028985507246,6,41,16,6
36,SRE COMENDADORA JUREMA MORETZ SOHN,3204807,SAO JOSE DO CALCADO,32058268,EEEFM MERCES GARCIA VIEIRA,26,ENSINO MEDIO - 2ª SERIE,Matemática,688.0,1420.0,48.45070422535211,9,22,26,14,592.0,1460.0,40.54794520547945,2,18,33,20
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32025920,CEEFMTI AFONSO CLAUDIO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,258.0,380.0,67.89473684210526,4,13,2,0,2091.0,3260.0,64.14110429447852,40,85,29,9
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32025920,CEEFMTI AFONSO CLAUDIO,26,ENSINO MEDIO - 2ª SERIE,Matemática,135.0,360.0,37.5,0,1,16,1,1710.0,3360.0,50.892857142857146,14,58,82,14
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32027206,EEEFM JOSE ROBERTO CHRISTO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,147.0,240.0,61.25,1,8,3,0,172.0,260.0,66.15384615384616,3,9,1,0
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32027206,EEEFM JOSE ROBERTO CHRISTO,26,ENSINO MEDIO - 2ª SERIE,Matemática,102.0,220.0,46.36363636363637,2,2,5,2,136.0,260.0,52.30769230769231,2,6,2,3
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32027540,EEEFM JOSE GIESTAS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,223.0,360.0,61.94444444444444,2,11,4,1,378.0,600.0,63.0,6,14,9,1
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32027540,EEEFM JOSE GIESTAS,26,ENSINO MEDIO - 2ª SERIE,Matemática,194.0,360.0,53.888888888888886,3,7,6,2,325.0,620.0,52.41935483870968,3,12,16,0
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32027567,EEEFM MARIA DE ABREU ALVIM,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,485.0,820.0,59.14634146341464,5,23,11,2,308.0,500.0,61.6,3,16,4,2
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32027567,EEEFM MARIA DE ABREU ALVIM,26,ENSINO MEDIO - 2ª SERIE,Matemática,290.0,820.0,35.36585365853659,0,5,21,15,243.0,500.0,48.6,1,7,15,2
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32027753,EEEFM ELVIRA BARROS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,400.0,620.0,64.51612903225806,9,16,4,2,389.0,560.0,69.46428571428571,12,12,2,2
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32027753,EEEFM ELVIRA BARROS,26,ENSINO MEDIO - 2ª SERIE,Matemática,523.0,620.0,84.35483870967742,23,5,2,1,387.0,580.0,66.72413793103448,14,7,4,4
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32080727,EEEM MATA FRIA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,86.0,200.0,43.0,0,2,7,1,111.0,180.0,61.66666666666666,0,6,3,0
37,SRE AFONSO CLAUDIO,3200102,AFONSO CLAUDIO,32080727,EEEM MATA FRIA,26,ENSINO MEDIO - 2ª SERIE,Matemática,55.0,200.0,27.5,1,0,3,6,89.0,180.0,49.44444444444444,3,0,5,1
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32026480,EEEFM LEOGILDO SEVERIANO DE SOUZA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,166.0,280.0,59.285714285714285,1,10,2,1,231.0,400.0,57.75,0,17,3,0
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32026536,EEEFM MARLENE BRANDAO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,325.0,460.0,70.65217391304348,10,10,3,0,258.0,400.0,64.5,1,16,3,0
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32026536,EEEFM MARLENE BRANDAO,26,ENSINO MEDIO - 2ª SERIE,Matemática,213.0,480.0,44.375,1,8,9,6,205.0,380.0,53.94736842105263,0,12,6,1
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32026552,EEEFM ALVARO CASTELO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,502.0,900.0,55.77777777777778,3,22,19,1,425.0,780.0,54.48717948717949,2,20,15,2
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32026552,EEEFM ALVARO CASTELO,26,ENSINO MEDIO - 2ª SERIE,Matemática,277.0,840.0,32.976190476190474,0,3,24,15,292.0,760.0,38.42105263157895,0,3,30,5
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32026846,EEEFM SAO JORGE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,322.0,500.0,64.4,7,10,8,0,248.0,420.0,59.04761904761905,2,12,6,1
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32026846,EEEFM SAO JORGE,26,ENSINO MEDIO - 2ª SERIE,Matemática,148.0,500.0,29.6,0,3,11,11,159.0,420.0,37.85714285714285,1,2,14,4
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32027532,EEEFM FAZENDA CAMPORES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,88.0,120.0,73.33333333333333,1,5,0,0,122.0,200.0,61.0,1,8,0,1
37,SRE AFONSO CLAUDIO,3201159,BREJETUBA,32027532,EEEFM FAZENDA CAMPORES,26,ENSINO MEDIO - 2ª SERIE,Matemática,89.0,120.0,74.16666666666667,3,3,0,0,134.0,200.0,67.0,4,3,3,0
37,SRE AFONSO CLAUDIO,3201704,CONCEICAO DO CASTELO,32082533,CEEFMTI ELISA PAIVA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,387.0,640.0,60.46875,5,19,5,3,1175.0,1820.0,64.56043956043956,15,67,7,2
37,SRE AFONSO CLAUDIO,3201704,CONCEICAO DO CASTELO,32082533,CEEFMTI ELISA PAIVA,26,ENSINO MEDIO - 2ª SERIE,Matemática,242.0,640.0,37.8125,2,4,13,13,839.0,1840.0,45.59782608695652,1,22,61,8
37,SRE AFONSO CLAUDIO,3201902,DOMINGOS MARTINS,32028580,EEEFM TEOFILO PAULINO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1894.0,2920.0,64.86301369863014,25,94,27,0,1652.0,2780.0,59.42446043165467,19,73,43,4
